"CO_NBM";"NO_NBM"
"2939900799";"QQ.OUT.ETAFEDRINA E SEUS SAIS"
"2939900800";"VINCAMINA E SEUS SAIS"
"2940009900";"OUTS.ACUCARES QUIMICAMENTE PUROS/SEUS ETERES/ESTERES/"
"4403990105";"MADEIRA DE QUIRI,BRUTA,P/SERRACAO/LAMINACAO,N/TRATADA"
"4408900207";"MADEIRA DE CEDRORANA,SERRADA LONGIT/CORT.FLS.ESP<=6MM"
"4408900209";"MADEIRA DE IPE,SERRADA LONGIT/CORTADA EM FLS.ESP<=6MM"
"4408900300";"MADEIRA N/CONIFERA,APLAINADA/POLIDA/UNIDA,ESPESS<=6MM"
"4410109999";"QQ.OUT.PAINEL DE PARTICULAS DE MADEIRA"
"4410909999";"QQ.OUT.PAINEL DE PARTICULAS DE OUTS.MATERIAS LENHOSAS"
"4411210100";"PAINEIS DE FIBRA MADEIRA,N/TRAB.D<=0,80G/CM3,EM PERFIS"
"4411910100";"PAINEIS DE FIBRA MADEIRA,N/TRAB.D<=0,35G/CM3,EM PERFIS"
"4412110100";"MADEIRA COMPENSADA,FACE MADEIRA TROPICAL,E<=6MM,PERFIS"
"4412119900";"OUTS.MADEIRAS COMPENSADAS,FACE MADEIRA TROPICAL,E<=6MM"
"4412990100";"OUTS.MADEIRAS ESTRATIFICADAS,N/CONIFERAS,EM PERFIS"
"4413000100";"MADEIRA ""DENSIFICADA"",EM PERFIS"
"4413009900";"MADEIRA ""DENSIFICADA"",EM PRANCHAS/LAMINAS"
"4414000000";"MOLDURAS DE MADEIRA,P/QUADROS/FOTOGRAFIAS/ESPELHOS/ETC"
"4415200100";"PALETES-CAIXAS,DE MADEIRA"
"4416000101";"ADUELAS DE MADEIRA,MESMO SERRADA NAS 2 FACES,S/OUT.TRAB"
"4416009900";"CUBAS/BALSAS/OUTS.OBRAS/PARTES,DE TANOEIRO,DE MADEIRA"
"4417000101";"CABOS DE MADEIRA,P/FERRAMENTAS"
"4419000100";"ARTEFS.P/MESA/COZINHA,DE MADEIRA N/MARCHETADA,N/INCRUST"
"4419009900";"ARTEFS.P/MESA/COZINHA,DE MADEIRA MARCHETADA/INCRUSTADA"
"4420100100";"VASOS DE XAXIM"
"4420900100";"MADEIRA MARCHETADA E MADEIRA INCRUSTADA"
"2905160100";"1-OCTANOL (ALCOOL OCTILICO)"
"2905170200";"HEXADECAN-1-OL (ALCOOL CETILICO)"
"2905190200";"4-METIL-2-PENTANOL (METIL ISOBUTILCARBINOL)"
"2905190300";"ALCOOLATO METALICO"
"2905190301";"TERBUTOXIDO DE POTASSIO"
"2905199900";"OUTS.MONOALCOOIS SATURADOS"
"2905220100";"CITRONELOL E SEUS ISOMETOS"
"2905490200";"PENTANOTRIOL"
"2905499900";"OUTS.POLIALCOOIS"
"2905500600";"TRICLOROBUTANOL"
"2905500800";"HIDRATO DE BUTILCLORAL"
"9607200000";"PARTES DE FECHOS ECLER"
"8414800500";"GERADOR DE EMBOLOS LIVRES"
"8414800799";"QQ.OUT.TURBOALIMENTADOR DE AR,P/MOTOR EXPLOSAO/COMPRESS"
"8415829900";"APARS.DE AR CONDICIONADO,C/DISP.REFRIG.P/OUT.USO"
"8416300300";"DESCARREGADORES MECANICOS DE CINZAS"
"8417100199";"QQ.OUT.FORNO INDUSTRIAL,P/FUSAO DE METAIS,N/ELETRICO"
"8417809900";"FORNOS DE LABORATORIO/OUTS.FORNOS INDUSTRIAIS,N/ELETRS."
"8419110100";"AQUECEDOR DE AGUA,AQUECIM.INSTANTANEO A GAS,DOMESTICO"
"8540120000";"TUBO CATODICO,P/APARS.RECEPT.DE TV/ETC.PRETO-BRANCO/ETC"
"8540200102";"TUBO P/CAMARAS DE TELEVISAO,PRETO-BRANCO/MONOCROMATICO"
"8540410000";"TUBO P/MICROONDAS - MAGNETRONS"
"8540919900";"OUTS.PARTES DE TUBOS CATODICOS"
"8541210100";"TRANSISTOR CAP.DISSIP<1W,EM PASTILHA/LAMINA,N/MONTADA"
"8541219900";"OUTS.TRANSISTORES CAP.DISSIP<1W,EXC.EM PASTILHA/LAMINA"
"8703330600";"VEICULO USO MISTO,C/MOTOR,IGN.P/COMPRESSAO,CIL>2.5DM3"
"8704229900";"OUTS.VEICS.P/TRANSP.MERCAD.C/MOTOR IGN.COMPRESS.C<=20T"
"8704310200";"CAMIONETA/FURGAO/ETC.C/MOTOR,IGN.P/FAISCA,CAP<=5T"
"8706009900";"CHASSIS C/MOTOR,P/OUTS.VEICULOS AUTOMOVEIS/TRATORES"
"8707900101";"CARROCARIAS BASCUL.P/CAMINHAO,SISTEMA HIDRAUL.ELEVACAO"
"8708290100";"PARA-LAMAS,P/AUTOMOVEIS/ONIBUS/CAMINHOES/ETC."
"8708700300";"CALOTAS P/AUTOMOVEIS/ONIBUS/CAMINHOES/ETC."
"8708930300";"DISCOS DE PRESSAO,P/EMBREAGEM,DE AUTOMOVEIS/ONIBUS/ETC."
"5403200199";"QQ.OUT.FIO DE PROTEINA/FIBRA PROTEICA,TEXTURIZ.N/TINTO"
"5403490199";"QQ.OUT.FIO DE PROTEINA/FIBRA PROTEICA,RETORCIDO,N/TINTO"
"7216310100";"PERFIS EM U,DE FERRO/ACO,LAMIN.A QUENTE,80MM<=H<=200MM"
"7216310200";"PERFIS EM U,DE FERRO/ACO,LAMIN.A QUENTE,H>=200MM"
"7216330100";"PERFIS EM H,DE FERRO/ACO,LAMIN.A QUENTE,80MM<=H<=200MM"
"7216600300";"PERFIS DE FERRO/ACO,OBTIDOS A FRIO,H>200MM"
"7217299900";"OUTS.FIOS DE FERRO/ACO,0.25%<=C<0.6%,EXC.OVALADO"
"8448390106";"PARTES/ACESS.DE MAQS.""TOW-TO-YARN"" P/FIACAO DE FIBRAS"
"8448399901";"PARTES/ACESS.DE URDIDEIRAS DE MATERIA TEXTIL"
"8448399902";"PARTES/ACESS.DE ENGOMADEIRAS DE FIO TEXTIL"
"8448420000";"PENTES/LICOS/QUADROS DE LICOS,DE TEARES P/TECIDOS"
"6815100200";"OBRAS DE FIBRA CARBONO C/RESINA EPOXIDA,P/AERONAUTICA"
"6815910100";"TIJOLOS/LADRILHOS/ETC.CRUS,C/MAGNESITA/DOLOMITA/CROMITA"
"6903200300";"TUBO DE ALUMINA/SILICA(>50%),REFRATARIOS"
"6903900200";"OUTS.TAMPAS/TAMPOES CERAMICOS REFRATARIOS"
"6908100100";"PASTILHAS DE CERAMICA,VIDRADAS/ESMALTADAS,LADO<7CM"
"6908900199";"QQ.OUT.AZULEJO/ETC.DE CERAM.VIDRADO,N/DECORADO,L>=7CM"
"6909190100";"APARS/ARTEFS.DE OUT.CERAMICA,P/USO QUIMICO/LABORATORIO"
"6909199999";"QQ.OUT.APAR/ARTEF.DE OUT.CERAMICA,P/OUT.USO TECNICO"
"6911100300";"CANECAS/XICARAS COM/SEM PIRES,DE PORCELANA"
"6911900100";"PES DE PORCELANA,P/GELADEIRAS/FOGOES/SEMELHS."
"6913100000";"ESTATUETAS/OBJETOS DE ORNAMENTACAO,DE PORCELANA"
"6913900200";"ESTATUETAS/OBJETOS DE ORNAMENTACAO,DE BARRO"
"7001000199";"QQ.OUT.BLOCO PRENSADO,DE VIDRO OPTICO,P/LENTE CORRETIVA"
"5702200000";"REVESTIMENTO P/PAVIMENTOS,DE CAIRO (FIBRAS DE COCO)"
"5702510000";"TAPETES DE LA/PELOS FINOS,N/AVELUDADOS,N/CONFECCIONADOS"
"5702520000";"TAPETES DE MATERIA TEXTIL,N/AVELUDADOS,N/CONFECCIONADOS"
"5702920000";"TAPETES DE MATERIA TEXTIL,N/AVELUDADOS,CONFECCIONADOS"
"5702990000";"TAPETES DE OUT.MATERIA TEXTIL,N/AVELUDADOS,CONFECCIONAD"
"5704109900";"LADRILHO DE FELTRO,SUPERF<=0.3M2,TRABALHADO"
"5704909900";"OUTS.TAPETES/ETC.DE FELTRO,TRABALHADOS"
"5801100100";"VELUDO/PELUCIA,DE LA/PELOS FINOS,IMPREGN/ETC.C/BORRACHA"
"5801230200";"OUTS.VELUDOS/PELUCIAS,DE ALGODAO,OUT.TRAMA/OUT.MATERIA"
"5801260200";"TECIDO DE FROCO DE ALGODAO,IMPREGN/REVEST.C/OUT.MATERIA"
"5801320100";"VELUDO/PELUCIA,DE FIBRA TEXT.TRAMA,CORTADO,C/BORRACHA"
"5801320200";"VELUDO/PELUCIA,DE FIBRA TEXT.TRAMA,CORTAD.C/OUT.MATERIA"
"5801340200";"VELUDO/ETC.DE FIBRA TEXT.URDIDURA,N/CORT.C/OUT.MATERIA"
"7222200200";"BARRA DE ACO INOX.OBTIDA A FRIO,SECAO HEXAGONAL"
"7222400299";"QQ.OUT.PERFIL DE ACO INOXIDAVEL,80MM<=H<=200MM"
"7222400301";"PERFIS EM L,DE ACO INOXIDAVEL,H>200MM"
"7222400399";"QQ.OUT.PERFIL DE ACO INOXIDAVEL,H>200MM"
"7223000000";"FIO DE ACO INOXIDAVEL"
"7224109900";"LIGAS DE ACO EM OUTS.FORMAS PRIMARIAS"
"5405000199";"QQ.OUT.MONOFILAMENTO ARTIFICIAL,DEC>=67"
"5407100101";"TECIDOS DE NAILON,DE ALTA TENACIDADE,S/FIO DE BORRACHA"
"5407200200";"TECIDO DE LAMINA SINTETICA,C/FIO DE BORRACHA"
"5407430200";"TECIDO DE NAILON,COLORIDO,C/FIO DE BORRACHA"
"5407920100";"OUTS.TECIDOS DE FILAM.SINT<85%,TINTOS,S/FIO DE BORRACHA"
"7117909906";"OUTS.OBRAS DE BIJUTERIA,DE FAIANCA"
"7117909907";"OUTS.OBRAS DE BIJUTERIA,DE BARRO"
"7118100000";"MOEDAS SEM CURSO LEGAL,EXCETO DE OURO"
"7118900100";"MOEDAS DE OURO"
"7202300100";"LIGAS DE FERRO-SILICIO-MANGANES,PESO>15% DE MANGANES"
"7202410000";"LIGAS DE FERRO-CROMO,PESO>4% DE CARBONO"
"8450129900";"MAQS.DE LAVAR ROUPA,C<=10KG,SECAD.CENTRIF.USO INDAL."
"8451400100";"MAQUINAS DE LAVAR MATERIA TEXTIL"
"8451500000";"MAQUINAS DE ENROLAR/DESENROLAR/DOBRAS/ETC.TECIDOS"
"8451800100";"MAQUINAS DE MERCERIZAR FIOS"
"8451809901";"OUTS.MAQUINAS/APARELHOS,P/TRAB.TECIDOS,USO DOMESTICO"
"8452210200";"MAQUINAS P/COSTURAR TECIDOS,AUTOMATICAS"
"8452299900";"MAQUINAS P/COSTURAR OUTS.MATERIAS,N/AUTOMATICAS"
"8452400100";"MOVEIS/BASES/TAMPAS,P/MAQS.DE COSTURA,USO DOMESTICO"
"8453200000";"MAQUINAS/APARELHOS,P/FABRICACAO/CONSERTO,DE CALCADOS"
"8453800000";"MAQS/APARS.P/FABRICACAO/CONSERTO,DE OUTS.OBRAS COURO"
"9006590200";"OUTS.APARS.FOTOGRAFICOS,FOCO AJUST.PELICULA,ROLO,L>35MM"
"9006690000";"OUTS.APARELHOS DE LUZ-RELAMPAGO,P/FOTOGRAFIAS"
"9011800200";"MICROSCOPIO OPTICO COMPOSTO,DE PLATINA MOVEL"
"9011809900";"OUTS.MICROSCOPIOS OPTICOS"
"9011900100";"PARTES/ACESS.DE MICROSCOPIOS OPTICOS,P/FOTOMICROGRAFIA"
"9013109900";"MIRA TELESCOPICA/LUNETA,P/MAQS/APARS/INSTRUMS.OPTICA"
"9013800400";"VISORES POR REFLEXAO"
"9014200200";"PILOTOS AUTOMATICOS,P/NAVEGACAO AEREA/ESPACIAL"
"9014200400";"INCLINOMETROS,P/NAVEGACAO AEREA/ESPACIAL"
"9014800200";"REGISTRADOR DE RUMO,P/NAVEGACAO,EXC.AEREA/ESPACIAL"
"9014800400";"SONDA ACUSTICA/ULTRA-SOM,P/NAVEGACAO EXC.AEREA/ESPACIAL"
"9014900100";"PARTES/ACESS.DE SONDAS ACUSTICAS/ULTRA-SONS"
"9015800599";"QQ.OUT.TRANSITO AMERICANO/INSTRUMENTO SEMELHANTE"
"9017200304";"COMPASSOS PARA USO ESCOLAR"
"9017200399";"QQ.OUT.COMPASSO,P/OUTS.USOS"
"9017200403";"ESQUADROS DE OFICIO,DE METAL COMUM"
"5607100000";"CORDEIS/CORDAS/CABOS,DE JUTA/FIBRA TEXTIL LIBERIANA"
"5607509900";"CORDEIS/CORDAS/CABOS,DE OUT.FIBRA SINTETICA"
"5701100101";"TAPETES DE LA,FEITOS A MAO"
"7227200000";"FIO-MAQUINA DE LIGA DE ACO DE SILICIO-MANGANES"
"7228100200";"BARRA DE LIGA DE ACO,DE CORTE RAPIDO,FORJADA"
"7228300000";"BARRA DE OUTS.LIGAS DE ACO,LAMIN.A QUENTE"
"7228400000";"BARRA DE OUTS.LIGAS DE ACO,FORJADA"
"7229900000";"FIO DE OUT.LIGA DE ACO"
"7304100399";"QQ.OUT.TUBO DE FERRO/ACO,S/COST.REVEST.P/OLEOD.D>229MM"
"7304100500";"TUBO DE ACO INOX.S/COST.P/OLEODUTO/GASODUTO"
"7304100601";"TUBO DE LIGA-ACO,S/COST.N/REVEST.P/OLEODUTO,D<=229MM"
"7304200699";"QQ.OUT.TUBO DE LIGA-ACO,S/COST.N/REVEST.P/EXTR.PETROLEO"
"8456109900";"MAQS.P/TRABALH.OUT.MATERIA,POR LASER/FEIXE DE LUZ/ETC."
"8421310000";"FILTROS DE ENTRADA DE AR,P/MOTORES DE EXPLOSAO/ETC."
"8423890200";"APARELHOS CONTROLADORES DA GRAMATURA TECIDO,CAP>5T"
"8425310100";"GUINCHO/CABRESTANTE,CAP<=100T,C/MOTOR ELETRICO"
"8604000100";"DRESINAS,P/INSPECAO/MANUTENCAO DE VIA FERREA"
"8604009900";"OUTS.VEICULOS P/INSPECAO/MANUTENCAO DE VIA FERREA"
"5515210000";"TECIDO DE FIBRA ACRILICA C/FILAMENTO SINTET/ARTIFICIAL"
"5515220000";"TECIDO DE FIBRA ACRILICA C/LA/PELOS FINOS"
"5515290000";"OUTS.TECIDOS DE FIBRA ACRILICA/MODACRILICA"
"5515990000";"OUTS.TECIDOS DE FIBRA SINTETICA DESCONTINUA"
"5601300200";"""TONTISSES"" E BOLOTAS(BORBOTOS) DE ARAMIDA"
"5602290000";"FELTRO DE OUT.MATERIA TEXTIL,N/IMPREGN.N/REVEST/ETC."
"5605000101";"FIO TEXTIL ENROLADO EM ESPIRAL,C/FIO DE METAL PRECIOSO"
"7208450300";"LAMINADO PLANO,FERRO/ACO,A QUENTE,E<3MM,C>=0.6%,L>=6DM"
"7209110000";"LAMINADO PLANO,FERRO/ACO,A FRIO,ROLOS,E>=3MM,L>=6DM"
"8510900299";"QQ.OUT.PARTE DE MAQUINAS DE CORTAR O CABELO,ELETRICAS"
"8510900301";"LAMINAS/PENTES/ETC.P/MAQUINAS ELETRICAS,DE TOSQUIAR"
"8511200300";"VOLANTES MAGNETICOS,P/MOTORES DE IGNICAO"
"8511900100";"PLATINADOS PARA DISTRIBUIDOR"
"8515390000";"APARS.P/SOLDAR METAL,ELETR.POR ARCO/JATO PLASMA,N/AUTOM"
"8516320000";"OUTS.APARELHOS ELETROTERMICOS,P/ARRANJO DO CABELO"
"8516400000";"FERRO ELETRICO,DE PASSAR"
"8516500000";"FORNOS DE MICRO-ONDAS,ELETRICO"
"8516600100";"FORNOS ELETRICOS,EXCETO DE MICRO-ONDAS"
"8516600200";"FOGOES DE COZINHA,ELETRICOS"
"8516609900";"FOGAREIROS/CHAPAS DE COCCAO/GRELHAS,ELETRICOS"
"8516790100";"SECADOR DE PRATOS,ELETROTERMICOS"
"8516909900";"PARTES DE OUTS.APARELHOS ELETRICOS/ELETROTERMICOS"
"8517100300";"INTERFONES"
"8517300199";"QQ.OUT.APARELHO DE COMUTACAO,P/TELEFONIA,ELETRICO"
"8409910999";"QQ.OUT.INJECAO ELETRON.P/MOTOR PISTAO,IGNICAO P/FAISCA"
"8409990200";"BLOCOS/CILINDROS/CABECOTES/ETC.P/MOTOR A DIESEL/SEMI"
"8409990500";"TUBO DE ADMISSAO/ESCAPE,P/MOTOR A DIESEL/SEMIDIESEL"
"8409990600";"ANEIS DE SEGMENTO,P/MOTOR DE PISTAO,IGNICAO COMPRESSAO"
"8412800100";"MAQUINAS A VAPOR,DE EMBOLOS,SEPARADAS DA CALDEIRA"
"8413300301";"BOMBAS P/OLEO,P/USO EM AERONAUTICA"
"8413500000";"BOMBAS VOLUMETRICAS,ALTERNATIVAS"
"8413600100";"BOMBAS VOLUMETRICAS,ROTATIVAS,DE ENGRENAGENS"
"8413810000";"OUTS.BOMBAS P/LIQUIDOS"
"8414300200";"MOTOCOMPRESSOR SEMI-HERMETICO,P/EQUIPAMENTO FRIGORIFICO"
"8533399900";"OUTS.RESISTENCIAS ELETRS.VARIAVEIS,BOBINADAS,T>20W"
"8533400102";"VARISTORES"
"8535100000";"FUSIVEL/CORTA-CIRCUITO DE FUSIVEL,P/TENSAO>1KV"
"8607190500";"PECAS P/MODIF.DE VELOCIDADE/ETC.DE VEICULO FERROVIARIO"
"8607290000";"OUTS.FREIOS/PARTES,DE VEICULO FERROVIARIO"
"8607990300";"CHASSIS/PARTES,P/VEICULO FERROVIARIO,EXC.LOCOMOTIVAS/"
"8608000201";"APARS.DE SINALIZACAO/ETC.FIXOS,MECANICOS,P/VIA FERREA"
"8701900200";"TRATORES AGRICOLAS,DE 4 RODAS"
"8701909900";"OUTS.TRATORES"
"8703230101";"AUTOMOVEIS DE PASSAG.C/MOTOR,GASOL.POT<=100HP,CKD"
"8703230199";"QQ.OUT.AUTOMOVEL DE PASSAG.C/MOTOR,GASOL.POT<=100HP"
"8703240201";"AUTOMOVEIS DE PASSAG.C/MOTOR,ALCOOL,CIL>3DM3,CKD"
"5401101200";"LINHA P/COSTURA,DE POLIPROPILENO,P/VENDA A RETALHO"
"5402109902";"FIO DE ARAMIDA,DE ALTA TENACIDADE,EXC.TINTO"
"7209430100";"LAMINADO PLANO,FERRO/ACO,A FRIO,E<=1MM,C<0.25%,L>=6DM"
"7210310000";"LAMINADO PLANO,DE ACO,GALVANIZADO,ELETROLITICO,L>=6DM"
"7211210000";"OUTS.LAMINADO PLANO,FERRO/ACO,A QUENTE,E>=4.7MM,L>150MM"
"7213390100";"FIO-MAQUINA DE FERRO/ACO(C<0.25%),SEC.CIRC.DIAM>=14MM"
"8443210000";"MAQS/APARS.DE IMPRESSAO,TIPOGRAF.ALIMENTADOS POR BOBINA"
"8443600100";"DOBRADORES - MAQS.AUXILIARES DE IMPRESSAO"
"8445110000";"CARDAS P/PREPARACAO DE MATERIA TEXTIL"
"8445190100";"MAQUINAS/APARELHOS,P/PREPARACAO DA SEDA"
"9402909000";"PARTES DE MOBILIARIO P/MEDICINA/ODONTOLOGIA/VETERINARIA"
"9403800100";"ARMARIOS DE OUTS.MATERIAS"
"9403800300";"ARCAS/CREDENCIAS/ORATORIOS/COMODAS,DE OUT.MATERIAS"
"9403809901";"MOVEIS DE VIME/BAMBU OU MATERIAS SEMELHANTES"
"9404290100";"COLCHOES DE MOLAS"
"9404900100";"ALMOFADAS/TRAVESSEIROS/ETC.DE BORRACHA/PLASTICO"
"9405400100";"APARS.DE ILUMINACAO ELETRICA,DE MATERIA P/ENTRANCAR"
"9405409900";"APARS.DE ILUMINACAO ELETRICA,DE OUT.MATERIA"
"9405500100";"APARS.DE ILUMINACAO N/ELETRICA,DE MADEIRA"
"9405500200";"APARS.DE ILUMINACAO N/ELETRICA,DE PEDRA"
"9405509900";"APARS.DE ILUMINACAO N/ELETRICA,DE OUT.MATERIA"
"9405600199";"QQ.OUT.ANUNCIO/CARTAZ/PLACA/ETC.LUMINOSO,DE PLASTICO"
"9405600300";"ANUNCIOS/CARTAZES/PLACAS/ETC.LUMINOSOS,DE PEDRA"
"9405990600";"PARTES DE APARS.DE ILUMINACAO/ETC.LUMINOSOS,DE PEDRA"
"9406000401";"ARMAZEM PRE-FABR.C/ESTRUT.DE FERRO/ACO,C/COBERTURA/ETC."
"9501000101";"CICLOS C/ROLAMENTO DE ESFERAS,P/CRIANCAS,EXC.BICICLETAS"
"9502910000";"VESTUARIO P/BONECOS DE FIGURA HUMANA E SEUS ACESSORIOS"
"8536419900";"RELES P/OUTS.USOS,PARA TENSAO<=60VOLTS"
"8536499900";"RELES P/OUTS.USOS,60VOLTS<TENSAO<=1000VOLTS"
"8536500101";"CHAVES DE FACA,N/AUTOMATICAS,TENSAO<=1000V"
"8537109900";"OUTS.QUADROS/ETC.P/COMANDO ELETR/DISTR.ENERGIA,T<=1000V"
"8538900202";"PARTES DE COMUTADORES,DE DERIVACAO EM CARGA"
"8538900303";"DISJUNTOR DE APARS.P/PROTECAO DE CIRCUITO,72.5<T<=145KV"
"8538909900";"OUTS.PARTES DE APARS.P/INTERRUPCAO/ETC.DE CIRCUITOS"
"8539100100";"FAROIS/PROJETORES,UNIDADES SELADAS,P/CICLOS/AUTOMOVEIS"
"8539400200";"LAMPADAS/TUBOS DE VAPOR MERCURIO P/MAQ.COPIAR HELIOGRAF"
"8539909900";"OUTS.PARTES DE LAMPADAS/TUBOS ELETRS.DE INCANDESCENCIA/"
"5206150100";"FIO DE ALGODAO<85%,SIMPLES,FIBRA N/PENT.CRU,DEC<125"
"5206230100";"FIO DE ALGODAO<85%,SIMPLES,FIBRA PENT.CRU,DEC>=192.31"
"5206239900";"OUTS.FIOS ALGODAO<85%,FIBRA PENT.DEC>=192.31"
"5206410000";"FIO DE ALGODAO<85%,RETORC.FIBRA PENT.DEC>=714.29"
"5207900000";"FIO DE ALGODAO<85%,P/VDA.RETALHO"
"5402330100";"FIO DE POLIESTER,TEXTURIZADO,TINTO"
"5402519902";"FIO DE ARAMIDA,SIMPLES,TORCAO>50VOLTAS/M,EXC.TINTO"
"5402590301";"OUTS.FIOS SIMPLES,TORCAO>50V/M,DE POLIURETANO,TINTOS"
"5402590401";"FIO DE POLIPROPILENO,SIMPLES,TORCAO>50VOLTAS/M,TINTO"
"5402690101";"FIO DE DERIVADO VINILICO,RETORCIDO,TINTO"
"5402690299";"QQ.OUT.FIO DE ACRILICO,RETORCIDO,N/TINTO"
"5403200101";"FIO DE PROTEINA/OUT.FIBRA PROTEICA,TEXTURIZADO,TINTO"
"7116109900";"OUTS.OBRAS DE PEROLAS NATURAIS OU CULTIVADAS"
"8445190204";"BATEDORES/ABRIDORES-BATEDORES,DE MATERIA TEXTIL"
"8445400300";"ESPULADEIRAS DE MATERIA TEXTIL"
"8445400400";"MEADEIRAS DE MATERIA TEXTIL"
"8445409900";"OUTS.MAQUINAS DE BOBINAR/DE DOBAR,P/MATERIA TEXTIL"
"8446309903";"TEARES DE PROJETIL,P/TECIDO N/TUBUL.L>30CM,S/LANCADEIRA"
"8430690300";"EQUIPAMENTO FRONTAL P/ESCAVO-CARREGAD.EXC.AUTOPROPULSOR"
"8430699900";"OUTS.MAQUINAS/APARELHOS,DE TERRAPLANAGEM/NIVELAMENTO"
"8431100000";"PARTES DE GUINCHOS/MAQUINAS DE TERRAPLANAGEM/ETC."
"8431200199";"QQ.OUT.PARTE DE EMPILHADEIRA,EXC.AUTOPROPULSORA"
"8703319900";"OUTS.AUTOMOVEIS,C/MOTOR,IGNICAO P/COMPRESSAO,CIL<=1.5DM"
"8703320300";"CARRO CELULAR,C/MOTOR,IGN.P/COMPRESSAO,1.5<CIL<=2.5DM3"
"8703320400";"JIPES C/MOTOR,IGNICAO P/COMPRESSAO,1.5DM3<CIL<=2.5DM3"
"8703320600";"VEICULO USO MISTO,C/MOTOR,IGN.COMPRESS.1.5<CIL<=2.5DM3"
"8703330300";"CARRO CELULAR,C/MOTOR,IGN.P/COMPRESSAO,CIL>2.5DM3"
"5504900000";"OUTS.FIBRAS TEXT.ARTIF.DESCONT.N/CARDADAS,N/PENTEADAS"
"5506900000";"OUTS.FIBRAS TEXTEIS SINTET.DESCONT.CARDADAS/PENTEADAS"
"5507000000";"FIBRAS ARTIFICIAIS DESCONTINUAS,CARDADAS/PENTEADAS"
"5508100100";"LINHA P/COSTURA,DE FIBRA SINTET.DESCONT.CRUA/ALVEJADA/"
"5508200200";"OUTS.LINHAS P/COSTURA,DE FIBRA ARTIFICIAL,DESCONTINUA"
"5508200300";"LINHA P/COSTURA,DE FIBRA ARTIFICIAL,DESCONTINUA"
"5509129900";"FIOS DE FIBRAS DE OUTS.POLIAMIDAS(>=85%),RETORCIDOS"
"5509229900";"OUTS.FIOS DE FIBRA DE POLIESTER(>=85%),RETORCIDOS"
"5509510100";"FIO DE FIBRA DE POLIESTER C/FIBRA ARTIF.CRU/ALVEJADO/"
"5509529900";"OUTS.FIOS DE FIBRA DE POLIESTER C/LA/PELOS FINOS"
"5509610100";"FIO DE FIBRA ACRILICA C/LA/PELOS FINOS,CRU/ALVEJADO/ETC"
"5512110000";"TECIDO DE FIBRA DE POLIESTER(>=85%),CRU/BRANQUEADO"
"7214300200";"BARRA DE ACO P/TORNEAR,LAMIN.QUENTE,SECAO HEXAGONAL"
"7214600100";"BARRA DE FERRO/ACO,LAMIN.QUENTE,C>=0.6%,SEC.CIRCULAR"
"7214600200";"BARRA DE FERRO/ACO,LAMIN.QUENTE,C>=0.6%,SEC.HEXAGONAL"
"8517900200";"PARTES DE APARELHOS DE TELEGRAFIA,EXC.TELEIMPRESSAO/ETC"
"8517900399";"QQ.OUT.PARTE DE APARELHOS DE TELEIMPRESSAO/FAC-SIMILE"
"8518229900";"ALTO-FALANTE MULTIPLO,MONTADO NO MESMO RECEPTACULO"
"8518300200";"FONES DE OUVIDO P/APARS.RECEPTORES DE RADIO/TELEVISAO"
"8519290000";"ELETROFONE COM ALTO-FALANTE"
"8520310000";"APARS.DE GRAVACAO/REPROD.DE SOM,FITA MAGNET.DE CASSETE"
"8520900101";"APARELHOS CINEMATOGRAFICOS,DE GRAVACAO DE SOM"
"8522909904";"LEITORES DE SOM,MAGNETICOS,P/APARS.GRAVACAO/REPROD.SOM"
"8524230401";"FITA MAGNETICA,L>6.5MM,GRAVADA,P/COMPUTADOR,EM CARRETEL"
"8524230499";"QQ.OUT.FITA MAGNETICA,L>6.5MM,P/COMPUTADOR,GRAVADA"
"9503600000";"QUEBRA-CABECAS (""PUZZLES"")"
"3401190500";"SABAO DESINFETANTE,EM BARRAS/ETC.EXC.DE TOUCADOR"
"3401200102";"SABAO MEDICINAL/DESINFETANTE,SOB.OUT.FORMA,EXC.BARRAS/"
"3401209999";"QQ.OUT.SABAO,SOB OUT.FORMA"
"3402200101";"DETERGENTE C/ALQUIL ARIL SULFONATO,P/VENDA A RETALHO"
"3405100000";"POMADAS/CREMES/PREPARS.SEMELHS.P/CALCADOS/COUROS"
"3405400100";"SAPOLIO E PASTA PARA AREAR"
"3405409900";"OUTS.POS E PREPARACOES PARA AREAR"
"3502100000";"OVALBUMINA"
"3503000300";"OUTS.GELATINAS"
"3506100100";"COLAS DE BORRACHA/SOLUCAO DE BORRACHA,EMBALAGEM <=1KG"
"3506910100";"ADESIVOS PREPARADOS,A BASE DE BORRACHA"
"3507900102";"BROMELINA"
"3507900199";"QQ.OUT.ENZIMA E SEUS CONCENTRADOS"
"0000200000";"MERCADORIAS PARA FINS DE DIVULGACAO E TESTES EXTERIOR"
"0000400000";"FEIRAS E EXPOSICOES"
"0000710010";"PEDRAS EM BRUTO,DO CAPITULO 71 DA NBM-SH"
"0000800200";"CONSUMO DE BORDO - COMBUSTIVEIS E LUBRIF.P/AERONAVES"
"0000900000";"OUTRAS EXPORTACOES SEM COBERTURA CAMBIAL,SEM RETORNO"
"0104100200";"OVINOS,MATRIZ PRENHE OU COM CRIA AO PE"
"0106000200";"ABELHA RAINHA,VIVA"
"0201200200";"QUARTO DE TRASEIRO,DE BOVINO,N/DESOSSADO,FRESCO/REFRIG."
